Mohafaza PCODE,Mohafaza,Mantika PCODE,Mantika,Nahya PCODE,Nahya,Community PCODE,Community,Neighborhood PCODE,Neighborhood,Lat,Long,RETURNEES Y/N,RETURNEES HH,RETURNEES IND,RETURNEES in RENTED Acco Y/N,RETURNEES in RENTED Acco HH,RETURNEES in RENTED Acco IND,RETURNEES with HOST Y/N,RETURNEES with HOST HH,RETURNEES with HOST IND,RETURNEES in ABANDONED build Y/N,RETURNEES in ABANDONED build HH,RETURNEES in ABANDONED build IND,RETURNEES in FORMAL COLLECTIVE Shelters Y/N,RETURNEES in FORMAL COLLECTIVE Shelters HH,RETURNEES in FORMAL COLLECTIVE Shelters IND,RETURNEES in INFORMAL COLLECTIVE Shelters Y/N,RETURNEES in INFORMAL COLLECTIVE Shelters HH,RETURNEES in INFORMAL COLLECTIVE Shelters IND,RETURNEES in ORGANIZED CAMPS Y/N,RETURNEES in ORGANIZED CAMPS HH,RETURNEES in ORGANIZED CAMPS IND,RETURNEES in SELF SETTLED CAMPS Y/N,RETURNEES in SELF SETTLED CAMPS HH,RETURNEES in SELF SETTLED CAMPS IND,RETURNEES in OWN HOUSE Y/N,RETURNEES in OWN HOUSE HH,RETURNEES in OWN HOUSE IND,RETURNEES Year,RETURNEES from Country,RETURNEES from Mohafaza PCODE,RETURNEES from Mohafaza,RETURNEES from Mantika PCODE,RETURNEES from Mantika,RETURNEES from Nahya PCODE,RETURNEES from Nahya,RETURNEES from Place
SY02,Aleppo,SY0205,Menbij,SY020503,Maskana,C1922,Kherbet Salib,,,36.11322813,37.97900053,Yes,44,200,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,44,200,2018,Syria,SY02,Aleppo,SY0205,Menbij,SY020501,Abu Qalqal,0
SY02,Aleppo,SY0203,Afrin,SY020302,Jandairis,C1420,Haj Eskandar,,,36.37654239,36.63971782,Yes,62,280,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,62,280,2018,Syria,SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,0
SY11,Ar-Raqqa,SY1101,Ar-Raqqa,SY110100,Ar-Raqqa,C5730,Rashid,,,36.04532125,38.72566165,Yes,68,305,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,68,305,2018,Syria,SY11,Ar-Raqqa,SY1101,Ar-Raqqa,SY110100,Ar-Raqqa,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080203,Qahtaniyyeh,C4777,Tal Sheer Qahtaniyeh,,,37.05219615,41.43579428,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050303,Saboura,C3310,Fweira,,,35.20620863,37.23257795,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4434,Kon Attar,,,36.61358116,40.5209576,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020600,Ain al Arab,C1976,Hbab - Yadi Qawi,,,36.82539191,38.31997715,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080302,Ya'robiyah,C4948,Shafaniyeh,,,36.84114452,41.9062715,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0207,As-Safira,SY020700,As-Safira,C2134,Tal Abur,,,36.09894217,37.29586783,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C6440,Al-Farhiyeh,,,36.69105773,40.63450114,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1302,Salkhad,SY130202,Gharyeh,C6204,Maghir,,,32.34963795,36.68893851,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080004,Be'r Al-Hulo Al-Wardeyyeh,C6782,,,,36.66196434,40.96219814,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0203,Afrin,SY020300,Afrin,C1355,Tellef,,,36.4353032,36.80265316,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0203,Afrin,SY020302,Jandairis,C6398,Tatara-Tataranli,,,36.49975462,36.65562282,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080302,Ya'robiyah,C4982,Mostariha,,,36.87943563,41.82531139,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1300,As-Sweida,SY130002,Mashnaf,C6171,Shrehi,,,32.7252631,36.82319119,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080201,Tal Hmis,C4637,Jamiliya,,,36.58245894,41.29215073,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080203,Qahtaniyyeh,C4784,Abtak Upper Hreith,,,36.81497243,41.52868215,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080201,Tal Hmis,C4664,Bikaret Elhilaiya,,,36.69300213,41.68275824,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4429,Tal Eljamiliyeh,,,36.72018953,40.27645457,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080004,Be'r Al-Hulo Al-Wardeyyeh,C4470,Bseiriyeh,,,36.53681206,40.9864581,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080203,Qahtaniyyeh,C4772,Alsayed Kandak Sayed,,,36.99058722,41.57941517,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY11,Ar-Raqqa,SY1102,Tell Abiad,SY110201,Suluk,C5832,Thiban,,,36.63422845,39.11586572,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0205,Menbij,SY020502,Al-Khafsa,C1870,Tal Aber,,,36.1049176,37.95078128,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4374,Rehiyeh Nameh,,,36.59514174,40.86072266,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4406,Beida,,,36.47596948,40.36791891,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3231,Berdoneh,,,35.2381181,36.97482212,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3227,Samneh,,,35.13606662,37.07109328,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050102,Harbanifse,C3053,Birein,,,35.00985537,36.66935453,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050102,Harbanifse,C3058,Kherbet Elqasr,,,34.9855084,36.53671905,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3213,Sbaa,,,35.15479231,37.01075273,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0205,Menbij,SY020501,Abu Qalqal,C1805,Big Hama,,,36.49582044,38.22382613,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1302,Salkhad,SY130204,Milh,C6215,Hreiseh,,,32.59701773,36.8555855,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3212,Tal Dahab,,,35.21134523,37.01953172,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY12,Dar'a,SY1200,Dar'a,SY120003,Ash-Shajara,C6015,Lweiheq,,,32.83041304,35.87109375,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3214,Sabil,,,35.00793065,37.10470535,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0705,Ariha,SY070500,Ariha,C6712,,,,35.822842,36.658575,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0704,Jisr-Ash-Shugur,SY070402,Darkosh,C6700,,,,35.914115,36.427163,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4387,Eastern Tal Hamam,,,36.5496347,40.35953277,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0804,Ras Al Ain,SY080400,Ras Al Ain,C4990,Tal Harmal,,,36.90710134,40.35696417,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080202,Amuda,C4686,Tal Khaled,,,36.997309,40.92833233,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0804,Ras Al Ain,SY080401,Darbasiyah,C5047,Dalawi,,,36.87074234,40.39825994,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4339,Sofya,,,36.73201761,40.81601632,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY11,Ar-Raqqa,SY1102,Tell Abiad,SY110200,Tell Abiad,C5791,Elleh,,,36.60957994,38.85107701,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY11,Ar-Raqqa,SY1102,Tell Abiad,SY110200,Tell Abiad,C5804,Rihana - Suna,,,36.67292545,38.88840746,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1302,Salkhad,SY130204,Milh,C6212,Abu Zreik,,,32.58734201,36.79715563,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0208,Jarablus,SY020801,Ghandorah,C2245,Tal Ali - Karbajli,,,36.59897485,37.73792538,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1303,Shahba,SY130300,Shahba,C6225,Tima,,,32.83559346,36.76151175,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1303,Shahba,SY130300,Shahba,C6222,Um Dbeib,,,32.82763064,36.74122569,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1300,As-Sweida,SY130002,Mashnaf,C6176,Kassib,,,32.79964162,36.78352904,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050100,Hama,C3006,Qbeibat Elasi,,,34.95910024,36.78539229,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0503,As-Salamiyeh,SY050300,As-Salamiyeh,C3235,Oyur,,,35.16587783,36.91094387,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1300,As-Sweida,SY130000,As-Sweida,C6155,Kanaker,,,32.66510455,36.50913505,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY06,Lattakia,SY0600,Lattakia,SY060000,Lattakia,C3483,Karsana,,,35.61798249,35.82367322,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050100,Hama,C2964,Sfina,,,35.14083202,36.90366495,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0401,Homs,SY040108,Hasyaa,C2670,Kashf,,,34.39914939,36.83934976,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY12,Dar'a,SY1203,Izra',SY120303,Nawa ,C6121,Jabaliyeh,,,32.87302583,35.94778442,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY07,Idleb,SY0702,Al Ma'ra,SY070203,Kafr Nobol,C4060,Milaja,,,35.59266255,36.49441819,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY04,Homs,SY0403,Tall Kalakh,SY040303,Nasra,C2828,Nasra,,,34.78629224,36.28513435,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY05,Hama,SY0501,Hama,SY050100,Hama,C2987,Hama,N0284,Tishrine,35.15729927,36.75205627,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0204,A'zaz,SY020404,Nabul,C1646,Zahraa,,,36.35981473,37.0122191,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0204,A'zaz,SY020404,Nabul,C1655,Nabul,,,36.37513792,36.99648135,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY03,Rural Damascus,SY0301,Rural Damascus,SY030107,Qudsiya,C2325,Jamraya,,,33.56736139,36.23142635,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0804,Ras Al Ain,SY080401,Darbasiyah,C5049,Dakuk,,,36.90804865,40.42208488,Yes,1,2,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,0,2,2018,Iraq,0,,0,,0,,0
SY11,Ar-Raqqa,SY1103,Ath-Thawrah,SY110302,Jurneyyeh,C5979,Safra,,,35.93881404,38.38137109,Yes,1,1,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,0,1,2018,Lebanon,0,,0,,0,,0
SY11,Ar-Raqqa,SY1103,Ath-Thawrah,SY110302,Jurneyyeh,C5963,Rajm Elhamam,,,36.0606279,38.16595153,Yes,1,2,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,0,2,2018,Lebanon,0,,0,,0,,0
SY08,Al-Hasakeh,SY0804,Ras Al Ain,SY080400,Ras Al Ain,C5001,Tal Baydar Ras El Ein,,,36.87130001,40.21841431,Yes,1,1,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,0,1,2018,Iraq,0,,0,,0,,0
SY07,Idleb,SY0704,Jisr-Ash-Shugur,SY070400,Jisr-Ash-Shugur,C4195,Bteibat,,,35.80501561,36.27782517,Yes,1,6,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,6,2018,Syria,SY07,Idleb,SY0704,Jisr-Ash-Shugur,SY070401,Badama,���� �����
SY08,Al-Hasakeh,SY0802,Quamishli,SY080202,Amuda,C4723,Wardiyeh Amudeh,,,36.83897787,40.77926807,Yes,1,3,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,3,2018,Iraq,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080202,Amuda,C4682,Haj Naser,,,37.02595326,41.0240147,Yes,1,3,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,3,2018,Syria,SY08,Al-Hasakeh,SY0802,Quamishli,SY080200,Quamishli,0
SY08,Al-Hasakeh,SY0804,Ras Al Ain,SY080401,Darbasiyah,C5038,Tal Aylul,,,37.07783263,40.66690656,Yes,1,4,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,1,4,2018,Iraq,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4880,Tal Elshams,,,37.1381431,42.28552611,Yes,2,7,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,7,2018,Iraq,0,,0,,0,,0
SY11,Ar-Raqqa,SY1102,Tell Abiad,SY110200,Tell Abiad,C6512,Aljern Alaswad,,,36.67968108,38.71937206,Yes,2,7,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,7,2018,Iraq,0,,0,,0,,0
SY11,Ar-Raqqa,SY1101,Ar-Raqqa,SY110100,Ar-Raqqa,C5713,Jalaa,,,36.06677705,38.90525674,Yes,2,10,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,10,2018,Lebanon,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080202,Amuda,C4691,Haj Bakari,,,36.80059844,41.00039417,Yes,2,8,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,8,2018,Syria,SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,0
SY04,Homs,SY0402,Al-Qusayr,SY040200,Al Quasir,C2721,Sawadiya,,,34.50882718,36.4758323,Yes,2,10,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,2,10,2018,Syria,SY03,Rural Damascus,SY0306,An Nabk,SY030600,An Nabk,�����
SY13,As-Sweida,SY1300,As-Sweida,SY130000,As-Sweida,C6142,Aslaha,,,32.68695597,36.48038159,Yes,6,25,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,6,25,2018,Syria,SY13,As-Sweida,SY1300,As-Sweida,SY130000,As-Sweida,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080300,Al-Malikeyyeh,C4805,Al-Hama,,,37.12767476,42.24970687,Yes,7,33,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,7,33,2018,Iraq,0,,0,,0,,0
SY07,Idleb,SY0700,Idleb,SY070003,Saraqab,C3921,Ajez,,,35.9318991,36.8791938,Yes,55,247,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,Yes,55,247,2018,Syria,SY07,Idleb,SY0703,Harim,SY070301,Dana,����
SY03,Rural Damascus,SY0304,At Tall,SY030402,Rankus,C2411,Mahabba,,,33.79977022,36.42184949,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080000,Al-Hasakeh,C4337,Madina,,,36.72972458,40.62153165,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080203,Qahtaniyyeh,C4795,Qutba,,,36.9920798,41.47638287,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4430,Tal Shamran,,,36.63869395,40.35742582,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4396,Tal Nijmeh,,,36.58677133,40.44947189,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0802,Quamishli,SY080203,Qahtaniyyeh,C4745,Big Khazneh,,,36.99302105,41.40063387,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY13,As-Sweida,SY1302,Salkhad,SY130200,Salkhad,C6188,Sama Elbardan,,,32.41446163,36.7701244,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020600,Ain al Arab,C6688,,,,36.886203,38.277094,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0800,Al-Hasakeh,SY080001,Tal Tamer,C4394,Tal Mghas,,,36.61454575,40.38949788,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY02,Aleppo,SY0206,Ain Al Arab,SY020602,Sarin,C2054,Nuhassiyeh - Qazani,,,36.59585651,38.6135306,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
SY08,Al-Hasakeh,SY0803,Al-Malikeyyeh,SY080302,Ya'robiyah,C4956,Safa,,,36.93921839,41.84097619,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,No,0,0,0,,0,,0,,0,,0
